koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,is_exoplanet
0,0,0,0,7.99022379,132.268,0.107,3.273,165.9,1.97,1113.0,361.73,17.6,5689.0,4.065,1.542,1
0,0,0,0,4.69505576,133.93643,0.204,3.058,240.0,1.49,1098.0,343.6,15.9,5999.0,4.494,0.959,1
0,1,1,1,0.569115976,132.01945,0.068,2.028,796.9,1.8,1589.0,1504.24,59.8,4788.0,4.61,0.656,0
0,0,0,0,8.63050092,139.57438,0.595,3.144,325.8,1.43,739.0,70.63,14.9,5352.0,4.599,0.764,1
0,0,1,0,12.49117388,136.31491,0.747,2.848,189.9,1.36,763.0,80.08,17.0,5753.0,4.461,0.911,0
0,0,0,0,3.27645723,131.97924,0.001,2.219,323.0,1.71,1195.0,482.56,17.9,5812.0,4.504,0.963,1
0,0,0,0,16.0573291,132.39054,0.883,3.546,575.0,2.27,645.0,41.04,17.5,5644.0,4.575,0.806,1
0,0,1,0,8.44326557,136.26748,0.42,3.353,359.5,1.97,934.0,179.79,19.0,6081.0,4.468,1.023,0
0,1,0,0,0.328686504,132.77146,0.233,0.8592,171.9,1.11,2324.0,6891.11,26.8,5430.0,4.535,0.847,0
0,0,0,0,5.57654782,136.42668,0.45,3.673,53.6,0.92,1183.0,462.81,13.2,6187.0,4.341,1.238,1
0,0,0,0,4.02664625,134.3954,0.094,3.771,30.0,0.68,1318.0,715.51,8.9,6187.0,4.341,1.238,1
0,0,0,0,115.6863392,246.98666,0.226,4.65,945.9,3.52,401.0,6.09,20.7,5800.0,4.327,1.149,1
0,0,0,0,3.81371423,132.57465,0.306,1.973,281.0,1.37,1029.0,264.63,11.4,5547.0,4.571,0.82,1
0,0,0,0,38.0970717,140.00353,0.953,4.307,913.3,1.58,242.0,0.81,17.0,3554.0,4.867,0.398,1
0,0,0,0,8.38395796,134.41408,0.892,5.2,108.5,3.24,1285.0,645.64,14.1,5405.0,3.741,2.605,1
0,0,0,0,1.68189051,133.07951,0.415,2.992,83.2,1.27,1790.0,2432.14,17.4,5827.0,4.191,1.374,1
0,1,1,1,8.59000355,131.97492,0.909,6.68,298.1,1.82,843.0,119.26,18.9,5817.0,4.538,0.876,0
0,0,0,0,44.9977604,160.2298,0.928,9.686,170.2,1.59,508.0,15.74,21.4,5871.0,4.493,0.983,1
0,0,0,0,7.12815163,136.88006,0.201,5.522,45.9,1.36,1373.0,839.5,22.0,6311.0,3.998,1.994,1
1,0,0,0,29.7123181,151.5603,1.202,70.3707,385.4,46.43,870.0,135.31,130.0,6440.0,3.984,1.921,0
0,0,0,0,19.9401211,142.34849,0.862,4.283,758.9,2.42,588.0,28.29,18.0,5623.0,4.596,0.763,1
0,0,0,0,22.2420032,144.72364,0.897,7.532,63.5,2.04,954.0,195.54,16.2,5979.0,3.854,2.164,1
0,0,0,0,3.88148385,135.12314,0.252,2.679,36.3,0.59,1156.0,423.0,11.9,5854.0,4.469,0.979,1
0,0,0,0,3.98864999,134.8296,0.355,3.516,94.2,1.15,1233.0,547.73,12.4,5692.0,4.288,1.188,1
0,0,0,0,2.524017517,133.85946,0.077,1.1968,303.0,1.5,1203.0,495.14,19.8,5420.0,4.487,0.871,1
0,0,0,0,25.1123362,146.3464,0.007,7.922,398.8,2.22,691.0,53.73,11.8,6133.0,4.367,1.112,1
0,0,0,0,3.55557922,132.75203,0.269,3.24,60.4,0.84,1270.0,615.03,15.5,5839.0,4.337,1.082,1
0,0,0,0,9.08233411,139.65489,0.262,2.008,296.9,1.35,734.0,68.75,15.8,5354.0,4.587,0.788,1
0,0,1,0,0.790539912,131.87702,0.008,1.0567,277.3,1.24,1502.0,1200.65,31.5,4791.0,4.541,0.767,0
0,0,1,1,1.705782214,133.15607,0.709,1.007,278.0,1.82,1455.0,1060.41,11.5,5387.0,4.38,1.009,0
1,0,1,0,0.532086296,131.9134,1.199,4.023,495.8,16.99,1790.0,2417.28,85.2,5271.0,4.636,0.698,0
0,0,0,0,8.83929462,135.54125,0.924,1.719,316.2,1.94,778.0,86.5,14.8,5330.0,4.491,0.87,1
0,1,1,0,0.631795416,132.53963,0.433,1.0703,145.2,1.88,2797.0,14547.08,24.7,6414.0,4.173,1.519,0
0,0,0,0,7.56126152,135.6368,0.253,2.851,180.6,1.2,891.0,149.17,15.7,5853.0,4.529,0.895,1
0,0,0,0,34.9897847,144.20912,0.034,4.208,498.5,1.14,292.0,1.71,11.5,3765.0,4.725,0.521,1
0,0,0,0,7.05429483,136.18961,0.48,1.716,359.3,1.0,497.0,14.46,11.2,3765.0,4.725,0.521,1
0,0,0,1,6.38315744,132.30539,0.029,1.7075,1112.6,2.35,787.0,91.0,23.8,5262.0,4.623,0.714,0
0,0,0,0,16.1289679,143.75518,0.968,6.271,389.0,2.94,715.0,61.87,21.3,5392.0,4.314,1.087,1
0,0,1,1,1.710279417,131.61739,0.473,2.252,228.8,1.57,1524.0,1272.5,19.9,5834.0,4.472,1.023,0
0,0,0,0,13.5631157,140.65364,0.704,5.438,336.4,1.75,733.0,68.41,15.4,5853.0,4.529,0.895,1
0,0,0,0,16.2959916,133.90784,0.213,2.116,369.6,1.83,678.0,49.81,15.7,5495.0,4.442,0.961,1
0,0,0,0,6.77367892,138.07568,0.228,3.579,150.7,1.33,1083.0,324.84,15.1,6392.0,4.425,1.072,1
0,0,0,0,5.22402436,132.85379,0.12,2.608,48.1,0.58,941.0,185.16,15.1,5487.0,4.512,0.84,1
0,0,0,0,11.6601667,140.62189,0.983,5.882,181.0,2.08,834.0,114.36,20.4,5791.0,4.381,1.083,1
1,0,0,0,89.465468,170.8426,0.931,9.88,67.9,2.57,549.0,21.43,5.7,5192.0,3.773,2.46,0
0,0,0,0,18.0161227,145.24169,0.023,4.016,499.5,2.39,768.0,82.38,16.7,6245.0,4.406,1.065,1
0,0,0,0,2.10433534,133.31612,0.872,1.1168,242.1,0.79,662.0,45.34,20.7,3605.0,4.837,0.433,1
0,0,0,0,9.88736642,139.52781,0.383,4.23,68.0,0.68,768.0,82.32,14.6,5693.0,4.57,0.816,1
0,0,0,0,28.8431751,143.82307,0.913,3.171,756.7,2.66,491.0,13.77,15.0,5151.0,4.528,0.785,1
0,0,1,0,1.112207126,131.8505,0.402,1.35,54.7,0.73,1797.0,2467.09,13.0,6046.0,4.486,0.972,0
0,0,0,0,64.034363,159.0432,0.985,9.174,758.8,3.47,411.0,6.72,16.9,5691.0,4.561,0.783,1
0,0,1,0,1.303576682,133.0758,0.08,1.021,245.5,1.51,1694.0,1940.45,22.1,6045.0,4.494,0.955,0
0,0,0,0,0.679336747,132.856178,0.209,1.2188,240.7,1.4,1883.0,2982.78,36.7,5440.0,4.491,0.913,1
0,1,0,0,213.6103207,141.655562,0.977,10.7643,110990.0,46.07,291.0,1.69,534.5,5931.0,4.554,0.845,0
0,1,0,0,170.8658492,299.660385,0.684,16.9895,29840.8,24.4,387.0,5.33,897.0,5989.0,4.221,1.324,0
0,1,0,0,21.47642727,149.26156,0.006,5.5498,348130.0,59.5,655.0,43.52,124.8,5780.0,4.438,1.0,0
0,0,0,0,88.5122014,182.67266,0.242,6.8214,2518.7,4.7,390.0,5.47,63.1,5593.0,4.45,0.945,1
0,0,0,0,42.9923284,162.50532,0.643,4.726,1120.1,3.32,496.0,14.33,34.1,5593.0,4.45,0.945,1
0,1,0,0,4.593595496,134.88971,1.147,2.7468,45034.0,44.14,1022.0,258.12,92.0,5717.0,4.538,0.884,0
0,0,0,0,197.5111484,272.3864,0.814,11.106,2575.6,9.52,391.0,5.54,175.2,5616.0,4.004,1.674,1
0,0,0,0,11.1726723,140.00764,0.504,6.106,76.8,1.5,1019.0,255.06,17.0,5616.0,4.004,1.674,1
0,0,0,0,2.53573284,133.01581,0.054,3.989,68.0,1.36,1671.0,1842.18,25.5,5616.0,4.004,1.674,1
0,0,0,0,5.448321078,132.49088,0.614,2.2213,529.4,2.17,978.0,215.95,55.1,5721.0,4.517,0.905,1
0,0,0,0,1.116127169,131.84982,0.648,1.3235,109.2,1.0,1659.0,1797.63,19.2,5721.0,4.517,0.905,1
0,0,1,0,195.613824,167.73974,0.891,23.777,1651.9,10.65,467.0,11.24,102.7,5970.0,3.835,2.229,0
0,0,0,0,237.787237,196.97103,0.947,10.509,1627.7,9.91,354.0,3.73,92.3,5185.0,3.936,1.853,1
0,0,0,0,3.833087643,131.63482,0.932,1.51,461.4,2.25,1012.0,247.8,40.2,5397.0,4.543,0.831,1
0,0,0,0,2.2165905,131.5607,0.703,1.0,28.7,0.48,1215.0,515.27,2.8,5397.0,4.543,0.831,1
0,0,0,0,110.7556272,144.80528,0.917,6.819,8067.0,29.64,651.0,42.53,48.5,6525.0,3.772,2.668,1
0,1,0,0,14.4079035,142.02803,1.226,2.524,3058.0,23.4,624.0,35.81,7.7,5440.0,4.617,0.728,0
0,0,0,0,135.4978256,233.6923,0.804,6.769,5038.1,6.01,295.0,1.8,73.2,5307.0,4.572,0.757,1
0,0,0,0,22.2508509,149.43326,0.771,1.745,618.7,2.07,539.0,20.01,11.4,5307.0,4.572,0.757,1
0,1,0,0,8.53161917,136.27763,1.118,2.9596,65744.0,54.6,891.0,148.92,86.1,5780.0,4.438,1.0,0
0,0,0,0,126.4451275,166.49998,0.046,16.7151,3252.5,4.49,321.0,2.51,110.9,5613.0,4.581,0.795,1
0,0,0,1,2.8736467,132.58652,0.985,1.682,215.7,6.47,2866.0,15977.28,21.2,8173.0,3.744,3.169,0
0,1,1,0,2.846517614,133.24348,0.931,4.228,2154.4,1.88,528.0,18.32,58.0,3468.0,4.931,0.32,0
0,0,0,0,211.032819,279.12891,0.808,7.119,1953.4,3.43,215.0,0.5,69.3,4658.0,4.632,0.686,1
0,0,0,0,1.716828304,132.03204,0.7,2.068,59.5,0.74,1455.0,1056.84,14.2,5808.0,4.522,0.902,1
0,0,0,0,8.16733851,136.20356,0.801,3.337,104.9,1.03,865.0,132.43,14.8,5808.0,4.522,0.902,1
0,0,0,0,5.424749327,133.728952,0.016,1.139,7680.0,5.15,625.0,36.05,78.0,4137.0,4.658,0.591,1
0,0,0,0,165.3447044,174.29621,0.917,3.09,4899.0,6.98,301.0,1.93,48.0,5594.0,4.52,0.812,1
0,0,0,0,3.606940379,134.77442,0.857,1.0418,432.3,2.04,1046.0,283.23,20.8,5508.0,4.569,0.84,1
0,0,0,0,97.4463194,204.83009,0.063,6.765,2141.1,3.05,283.0,1.52,62.8,4735.0,4.627,0.686,1
0,1,0,0,1.257689465,132.503649,0.197,0.8399,945.6,2.45,1513.0,1244.66,45.6,5676.0,4.571,0.787,0
0,0,0,0,4.081411554,133.85992,0.876,2.3239,171.9,1.0,755.0,77.0,36.9,4498.0,4.661,0.635,1
0,0,0,0,11.41941928,142.11859,0.918,3.3075,150.5,0.99,536.0,19.47,22.9,4498.0,4.661,0.635,1
0,0,0,0,6.83440674,136.86023,0.871,2.2726,177.1,1.01,636.0,38.68,29.1,4498.0,4.661,0.635,1
0,0,0,0,0.843379985,131.966174,0.696,1.4474,343.3,1.7,1541.0,1329.99,53.6,4818.0,4.481,0.856,1
0,0,0,0,6.56606941,134.49512,0.687,1.8455,402.4,1.83,777.0,86.27,25.8,4818.0,4.481,0.856,1
0,0,0,0,2.50343279,131.94522,1.178,1.534,1156.0,20.23,1147.0,408.12,13.2,5174.0,4.483,0.84,1
0,0,0,0,96.4562198,214.74931,0.775,11.195,950.5,9.1,727.0,65.96,54.6,7029.0,3.806,2.704,1
0,0,0,0,44.5643831,143.43526,0.851,7.874,360.5,5.8,940.0,184.67,27.0,7029.0,3.806,2.704,1
0,0,1,0,7.37453336,131.55947,1.139,3.745,304.4,87.08,1654.0,1770.84,33.1,5028.0,3.289,4.991,0
0,0,0,0,87.9724227,168.29785,0.015,14.638,866.7,3.39,446.0,9.37,64.6,5837.0,4.305,1.159,1
0,0,0,0,0.568874717,132.048771,0.05,1.2177,378.4,1.49,1796.0,2473.19,50.4,5223.0,4.593,0.78,1
0,0,0,0,0.910020582,131.99239,0.79,1.7956,358.1,1.12,1127.0,380.16,29.9,4297.0,4.725,0.533,1
0,0,1,0,22.023514,135.18349,0.934,1.932,1670.0,4.79,639.0,39.45,10.2,5860.0,4.489,0.936,0
0,1,1,1,75.378004,167.11715,0.989,6.744,447.8,3.82,455.0,10.13,20.5,5876.0,4.374,1.077,0
0,0,0,0,213.258526,268.13424,0.037,7.768,1992.3,2.72,202.0,0.39,36.1,4477.0,4.649,0.637,1
0,0,0,0,4.871223664,133.64255,0.706,1.5916,6462.0,1.56,341.0,3.18,50.5,3157.0,5.112,0.18,1
0,0,0,0,2.984157711,133.11908,0.45,1.2637,2598.0,0.92,401.0,6.12,24.3,3157.0,5.112,0.18,1
0,0,0,0,2.8867624,131.66592,0.92,0.9879,631.8,1.24,557.0,22.75,37.1,3483.0,4.875,0.389,1
0,0,0,0,3.09756897,131.55889,0.408,4.588,83.3,1.75,1782.0,2380.18,14.6,6329.0,4.026,1.885,1
0,0,0,0,58.0337426,138.7412,0.021,5.584,807.1,3.21,486.0,13.17,34.9,5467.0,4.271,1.152,1
0,0,0,0,14.4252635,136.75608,0.013,3.754,221.2,1.68,773.0,84.28,15.2,5467.0,4.271,1.152,1
0,0,0,0,26.6757818,149.99527,0.713,2.696,474.8,2.69,630.0,37.15,20.0,5467.0,4.271,1.152,1
0,0,0,1,0.868386354,132.06741,0.135,1.066,488.5,1.52,1389.0,880.33,27.3,4792.0,4.627,0.704,1
0,1,1,0,15.4126766,144.9757,0.958,3.402,599.8,2.82,618.0,34.56,7.5,5240.0,4.555,0.856,0
0,0,1,0,1.110599919,131.57274,0.214,1.3493,157.6,1.07,1539.0,1320.65,38.7,5227.0,4.463,0.867,0
0,0,0,0,9.02436414,133.54199,0.014,3.011,214.6,1.62,939.0,183.39,23.5,5885.0,4.348,1.111,1
0,0,0,0,17.3408735,138.96694,0.489,3.398,159.0,1.43,755.0,76.86,13.5,5885.0,4.348,1.111,1
0,0,0,0,7.50790041,138.7047,0.795,5.646,145.0,1.77,1138.0,396.33,11.9,6408.0,4.309,1.337,1
0,1,1,0,21.3910125,141.29764,0.347,3.512,645.8,1.72,483.0,12.88,25.1,4889.0,4.637,0.686,0
0,0,0,0,14.3832267,140.57648,0.7,8.378,178.5,1.84,889.0,147.78,39.0,6115.0,4.249,1.291,1
0,0,0,0,47.3186631,170.06035,0.189,10.465,263.4,2.1,598.0,30.22,36.2,6115.0,4.249,1.291,1
0,0,0,0,184.262741,255.2287,0.885,11.94,292.2,2.57,380.0,4.93,21.1,6115.0,4.249,1.291,1
0,0,0,0,11.12827427,139.54417,0.594,2.6118,6057.0,4.04,408.0,6.52,65.6,3640.0,4.744,0.503,1
0,0,0,0,2.226496196,133.37195,0.048,1.7073,1839.1,2.1,697.0,55.76,36.0,3640.0,4.744,0.503,1
0,0,0,0,5.72084599,134.66576,0.166,2.744,1316.0,1.78,509.0,15.84,20.5,3640.0,4.744,0.503,1
0,0,0,0,0.962864171,132.12548,0.736,1.6802,303.5,1.52,1666.0,1828.67,31.6,5704.0,4.575,0.804,1
0,0,0,0,6.46004728,135.96779,0.828,1.979,394.2,1.8,883.0,144.06,17.0,5704.0,4.575,0.804,1
0,0,0,0,0.929906166,132.25126,0.102,1.743,108.7,1.48,2291.0,6514.57,79.7,6039.0,4.169,1.413,1
0,0,1,1,0.784513087,131.98751,0.029,1.9206,316.6,131.4,10634.0,3036857.56,47.7,3853.0,0.892,78.869,0
0,0,0,0,4.11585514,134.11726,0.807,1.4858,425.8,1.93,895.0,151.55,20.8,4827.0,4.508,0.823,1
0,0,0,0,106.25976,132.2417,0.209,6.101,354.0,1.5,303.0,1.99,7.7,4827.0,4.508,0.823,1
0,0,0,0,6.57159435,132.74598,0.751,3.1044,65.7,1.26,1211.0,507.81,30.7,6042.0,4.139,1.432,1
0,0,0,0,33.878639,160.21869,0.923,6.194,700.1,3.52,564.0,24.0,27.9,5533.0,4.348,1.072,1
0,0,0,0,6.12479773,134.93803,0.79,3.466,129.3,1.51,1140.0,399.43,20.1,6052.0,4.285,1.202,1
0,0,0,0,11.24284815,136.32084,0.52,4.241,136.0,1.44,931.0,177.7,17.4,6052.0,4.285,1.202,1
0,0,0,0,4.02877097,133.76774,0.193,3.173,100.4,1.21,1311.0,699.45,18.6,6052.0,4.285,1.202,1
0,0,0,0,8.92114318,137.49071,0.12,3.933,110.8,1.27,1006.0,241.79,15.3,6052.0,4.285,1.202,1
0,0,0,0,16.5340022,135.409,0.525,4.063,89.2,1.17,819.0,106.21,9.3,6052.0,4.285,1.202,1
0,0,0,0,1.952711161,133.160986,0.962,0.872,403.0,2.58,1403.0,917.15,30.7,5741.0,4.495,0.946,1
0,0,1,1,0.620739667,132.10051,1.158,2.477,108.2,29.28,2947.0,17924.29,30.8,6559.0,4.133,1.602,0
0,1,0,0,0.587470828,131.49788,1.161,2.4382,193.8,51.02,3434.0,33039.47,48.3,5787.0,3.678,2.667,0
0,1,1,1,0.934924739,132.17846,0.309,2.052,73.8,2.29,3156.0,23533.0,20.3,6477.0,3.781,2.628,0
0,1,1,1,25.7054557,156.66709,0.722,6.059,266.3,1.75,670.0,47.76,27.6,6326.0,4.459,1.001,0
0,0,0,0,42.3520039,131.61246,0.659,7.773,512.6,6.3,938.0,182.91,30.5,6864.0,3.783,2.632,1
0,0,0,0,14.8877665,141.95432,0.795,4.981,252.5,1.96,831.0,112.85,28.4,6143.0,4.344,1.116,1
0,0,0,0,4.52158614,133.21804,0.203,3.4702,106.2,1.31,1214.0,513.68,26.2,5576.0,4.201,1.289,1
0,0,1,0,2.007750531,132.57843,0.42,2.0715,352.0,1.64,1319.0,716.79,21.8,5645.0,4.549,0.865,0
0,0,0,0,7.03146295,134.4525,0.014,5.922,85.4,1.38,1194.0,480.26,33.8,6170.0,4.192,1.499,1
0,0,0,0,13.61165024,144.16808,0.112,7.617,95.5,1.46,958.0,198.73,31.6,6170.0,4.192,1.499,1
0,0,0,0,54.2811949,140.71639,0.85,5.517,147.8,2.07,604.0,31.45,20.0,6170.0,4.192,1.499,1
0,0,0,0,24.5607107,146.7938,0.374,8.679,55.2,1.13,787.0,90.55,14.9,6170.0,4.192,1.499,1
0,0,0,0,5.62006198,132.95381,0.969,2.751,190.1,1.45,772.0,84.01,17.4,4868.0,4.6,0.746,1
0,0,0,0,3.8259005,132.20163,0.951,1.8057,857.2,3.45,1005.0,241.25,20.3,5223.0,4.505,0.885,1
0,0,0,0,0.558841234,131.57991,0.307,0.7918,280.9,1.33,1787.0,2412.15,26.3,5151.0,4.592,0.792,1
0,0,0,0,9.33648141,140.67893,0.901,2.5449,885.4,2.39,577.0,26.22,23.1,4442.0,4.619,0.648,1
1,0,1,0,0.526615152,131.49908,0.028,1.0582,64.0,1.46,2959.0,18152.32,40.9,5718.0,3.966,1.832,0
0,1,1,0,0.690405794,131.7301,0.281,1.7407,178.4,1.04,1731.0,2129.33,43.0,5204.0,4.515,0.786,0
0,0,0,0,10.10773789,135.1032,0.151,3.828,294.9,1.98,879.0,140.75,25.3,5480.0,4.26,1.174,1
0,0,0,0,7.0956395,135.0007,0.06,3.465,108.1,1.2,989.0,225.73,10.5,5480.0,4.26,1.174,1
0,1,1,0,1.844857057,132.16167,0.594,1.6557,85.6,0.97,1601.0,1548.86,21.5,6143.0,4.403,1.004,0
0,0,0,1,0.755103143,131.81388,0.662,2.885,43.8,1.49,2927.0,17302.11,27.3,5996.0,3.87,2.128,0
0,0,0,0,0.789160884,131.50545,0.376,0.9268,215.1,0.91,1244.0,564.46,23.6,4258.0,4.635,0.622,1
0,0,0,0,11.87457664,140.21259,0.432,1.9797,220.7,1.32,728.0,66.33,21.4,5523.0,4.506,0.88,1
0,0,0,0,109.6469948,190.67271,0.797,6.568,899.7,4.85,428.0,7.95,26.7,5332.0,4.083,1.453,1
0,0,0,0,11.615625,131.96843,0.977,2.233,191.2,2.84,905.0,158.69,8.8,5332.0,4.083,1.453,1
0,0,0,0,15.64588656,146.04926,0.033,3.959,572.1,2.18,710.0,60.08,26.9,5896.0,4.518,0.916,1
0,1,1,0,69.2002312,145.95159,1.276,5.679,2271.5,45.24,585.0,27.66,30.0,7044.0,4.337,1.267,0
0,0,0,0,6.26404774,132.82928,0.232,2.39,378.7,1.55,809.0,101.27,20.1,5032.0,4.511,0.817,1
0,0,0,0,23.1985852,142.62801,0.305,9.821,224.7,2.61,793.0,93.34,28.2,5416.0,3.951,1.756,1
0,0,0,0,5.77721259,137.16696,0.692,2.462,134.3,2.17,1260.0,596.37,17.7,5416.0,3.951,1.756,1
0,0,1,0,0.905037231,132.21703,0.323,1.4351,37.5,1.1,2627.0,11199.46,29.0,6223.0,4.01,1.763,0
0,0,0,0,174.636181,184.5253,0.04,15.679,2500.9,11.12,481.0,12.65,37.1,5974.0,3.859,2.232,1
0,0,0,0,24.4004378,135.62326,0.909,2.987,860.5,2.47,437.0,8.64,20.2,4583.0,4.606,0.674,1
0,0,1,0,1.287622419,132.43069,0.819,0.821,36.5,0.87,1957.0,3450.59,16.9,6170.0,4.308,1.274,0
0,0,0,0,0.935115863,132.20193,0.243,1.6172,64.8,1.05,2124.0,4811.82,21.6,5874.0,4.252,1.297,1
0,0,0,0,1.34155642,132.73743,0.259,1.6462,58.2,0.74,1642.0,1715.26,23.7,5779.0,4.44,0.97,1
0,0,0,0,8.48299282,132.96583,0.564,2.505,69.1,0.8,879.0,141.04,21.3,5827.0,4.471,0.933,1
0,0,0,0,0.665025941,131.65962,0.448,1.7542,104.7,1.11,2174.0,5246.66,26.5,5884.0,4.408,1.07,1
0,0,0,0,234.635652,172.64615,0.025,6.965,868.5,2.56,267.0,1.2,26.7,5422.0,4.481,0.885,1
0,0,0,0,253.374581,235.74025,0.028,22.889,1104.0,19.25,555.0,22.41,99.9,5177.0,3.216,5.949,1
0,0,0,0,1.07808492,132.03683,0.287,0.8551,155.6,1.01,1417.0,951.61,22.9,4906.0,4.511,0.814,1
0,0,0,0,56.5732318,146.57984,0.942,4.188,688.5,2.69,356.0,3.79,21.6,4701.0,4.54,0.775,1
0,1,1,0,1.846861455,131.90493,0.48,1.6605,648.6,2.23,1337.0,753.4,35.9,5591.0,4.559,0.86,0
0,0,0,0,132.9955503,258.3961,0.703,7.436,1275.4,2.51,241.0,0.8,29.3,4523.0,4.636,0.659,1
0,1,0,0,0.498434645,131.57053,0.288,0.955,239.2,1.08,1676.0,1873.28,26.8,4784.0,4.618,0.708,0
0,0,0,0,2.252976718,132.23957,0.157,1.7131,467.9,1.19,795.0,94.26,21.7,4039.0,4.708,0.559,1
0,0,1,0,2.75505467,133.42201,0.738,3.426,85.5,1.74,1783.0,2387.41,27.8,6257.0,4.063,1.748,0
0,1,1,1,1.572181216,131.77456,1.149,7.219,219.5,77.12,3384.0,30903.98,48.2,6622.0,3.421,4.315,0
0,1,1,1,1.28805834,131.9914,0.214,3.419,92.6,1.08,1736.0,2142.23,28.1,5631.0,4.33,1.132,0
0,0,0,0,11.83271013,137.5928634,0.548,6.152,176.3,1.17,728.0,66.51,12.7,5639.0,4.551,0.859,1
0,1,0,1,1.480323978,131.7553,0.617,1.833,166.2,1.46,1743.0,2180.25,43.4,5996.0,4.342,1.081,0
0,0,0,0,205.385912,284.18824,0.008,8.681,1248.7,2.11,200.0,0.38,24.3,4400.0,4.659,0.624,1
0,0,1,1,0.814280672,131.64736,0.701,2.326,134.9,1.91,2563.0,10224.99,12.3,6366.0,4.167,1.543,0
0,0,1,0,0.643468999,131.83868,0.266,1.1108,108.0,0.88,2001.0,3772.66,19.6,5670.0,4.452,0.843,0
0,1,1,0,0.878855771,131.49524,0.41,1.1014,269.7,1.57,1864.0,2857.19,25.3,5727.0,4.438,0.937,0
0,1,1,1,2.49432176,133.61066,0.069,2.3269,8043.0,8.91,1342.0,766.49,43.2,5780.0,4.438,1.0,0
0,0,0,0,17.57704569,137.73116,1.25,2.022,670.0,27.21,673.0,48.33,19.1,5653.0,4.442,0.901,1
0,0,1,0,1.00652785,131.71627,0.467,1.3175,125.9,1.03,1815.0,2556.97,17.9,6089.0,4.527,0.889,0
0,0,1,1,1.99566293,132.8585,0.564,4.514,197.0,1.11,1182.0,462.26,21.9,5235.0,4.595,0.771,0
0,0,0,0,2.21571296,131.82107,0.796,1.8211,285.1,1.7,1283.0,638.56,22.1,5417.0,4.447,0.901,1
0,0,0,0,34.4585495,147.82493,0.626,7.434,431.0,1.88,559.0,23.05,23.7,6161.0,4.545,0.862,1
0,0,0,0,3.35184041,131.64441,0.091,1.9855,345.3,1.88,1294.0,661.69,20.0,6198.0,4.464,1.005,1
0,0,1,0,1.615758517,131.68535,0.234,1.734,41.7,1.31,2158.0,5140.67,18.0,5622.0,3.813,2.017,0
0,1,1,0,112.645961,182.99824,1.277,7.037,1957.9,35.36,377.0,4.76,23.3,5895.0,4.489,0.991,0
0,0,0,0,0.526887517,131.86561,0.292,0.8971,119.9,0.58,1238.0,550.37,20.6,3945.0,4.721,0.519,1
0,0,1,0,4.14244748,132.907,0.386,2.203,69.9,1.82,1907.0,3128.33,12.3,6785.0,3.83,2.124,0
0,0,0,0,4.76831033,134.86116,0.191,3.2363,251.8,1.78,1219.0,522.81,35.4,6237.0,4.374,1.116,1
0,0,0,0,44.616751,164.45238,0.618,7.831,239.7,2.31,693.0,54.56,28.4,6763.0,4.22,1.424,1
0,0,1,1,1.714410345,131.86549,0.56,3.336,50.4,1.84,2551.0,10025.53,22.9,6340.0,3.731,2.498,0
0,1,1,0,0.777663575,131.52537,0.204,1.1741,134.3,0.95,1816.0,2553.18,28.1,5769.0,4.57,0.812,0
0,0,0,0,3.40165617,132.06195,0.906,1.9617,155.9,1.34,1236.0,552.42,19.9,6177.0,4.516,0.906,1
0,0,0,0,14.00948631,132.96947,0.268,3.399,169.9,0.98,617.0,34.32,22.6,5153.0,4.551,0.767,1
0,0,0,0,27.5722144,145.39543,0.562,5.256,296.3,1.94,636.0,38.62,20.0,5912.0,4.397,1.09,1
0,0,0,0,2.12821621,132.48055,0.098,3.146,25.9,0.7,1668.0,1831.55,22.1,5952.0,4.227,1.377,1
0,0,0,0,4.49686066,134.20642,0.018,1.7306,1932.5,1.93,535.0,19.34,37.0,3698.0,4.81,0.444,1
0,0,0,0,1.766789509,133.08336,0.066,1.3345,1009.8,1.4,730.0,66.95,26.7,3698.0,4.81,0.444,1
1,0,1,0,0.703399912,131.65929,0.393,0.823,531.4,2.15,2013.0,3879.31,32.0,5955.0,4.52,0.91,0
0,1,0,0,2.5355023,132.20054,0.965,7.189,354.6,2.7,1477.0,1127.68,37.6,6268.0,4.429,1.1,0
0,0,0,0,0.5374094,131.49675,0.17,1.2039,94.2,0.96,2208.0,5646.82,21.9,5749.0,4.457,0.988,1
0,0,0,0,0.868122253,131.83212,0.006,1.5471,231.3,1.65,2047.0,4163.14,23.2,6116.0,4.44,1.084,1
0,0,0,0,0.916142298,132.02221,0.232,1.1555,98.5,0.6,1212.0,507.47,23.0,4374.0,4.639,0.614,1
0,0,1,1,0.597933473,131.95386,0.562,1.918,106.0,1.24,2564.0,10196.42,26.0,6543.0,4.382,1.159,0
0,1,1,1,2.69636494,132.99372,0.628,3.892,109.0,1.24,1406.0,925.14,22.2,5653.0,4.25,1.139,0
0,0,0,0,6.99205021,138.05147,0.944,5.037,33.4,1.06,1194.0,479.87,24.4,6057.0,4.139,1.467,1
0,0,0,0,3.84822189,131.9185,0.368,2.013,203.9,1.72,1283.0,641.53,17.6,5927.0,4.323,1.193,1
